;fl_date;mkt_carrier_fl_num;origin_city_name;dest_city_name;distance;dep_delay;arr_delay;carrier_delay;weather_delay;nas_delay;security_delay;late_aircraft_delay
815;2019-11-14;4788;Knoxville, TN;Philadelphia, PA;554.0;-4.0;-6.0;;;;;
816;2019-11-14;4790;Philadelphia, PA;Scranton/Wilkes-Barre, PA;104.0;-4.0;2.0;;;;;
817;2019-11-14;4791;Mobile, AL;Charlotte, NC;526.0;-8.0;-4.0;;;;;
818;2019-11-14;4792;Manchester, NH;Philadelphia, PA;289.0;-11.0;-21.0;;;;;
819;2019-11-14;4792;Philadelphia, PA;Manchester, NH;289.0;-10.0;-21.0;;;;;
820;2019-11-14;4793;Charlotte, NC;Mobile, AL;526.0;-3.0;8.0;;;;;
821;2019-11-14;4794;Harrisburg, PA;Philadelphia, PA;84.0;-2.0;-5.0;;;;;
822;2019-11-14;4794;Philadelphia, PA;Harrisburg, PA;84.0;-4.0;-3.0;;;;;
823;2019-11-14;4795;Charlotte, NC;Salisbury, MD;371.0;-6.0;-7.0;;;;;
824;2019-11-14;4796;Philadelphia, PA;Newburgh/Poughkeepsie, NY;127.0;-2.0;-4.0;;;;;
825;2019-11-14;4796;Newburgh/Poughkeepsie, NY;Philadelphia, PA;127.0;85.0;78.0;78.0;0.0;0.0;0.0;0.0
826;2019-11-14;4797;Columbia, SC;Philadelphia, PA;523.0;-1.0;-2.0;;;;;
827;2019-11-14;4798;Philadelphia, PA;Manchester, NH;289.0;-8.0;-1.0;;;;;
828;2019-11-14;4799;Philadelphia, PA;Milwaukee, WI;690.0;-9.0;15.0;0.0;0.0;15.0;0.0;0.0
829;2019-11-14;4800;Greensboro/High Point, NC;Philadelphia, PA;365.0;-9.0;-15.0;;;;;
830;2019-11-14;4800;Philadelphia, PA;Greensboro/High Point, NC;365.0;-4.0;-5.0;;;;;
831;2019-11-14;4801;Wilmington, NC;Philadelphia, PA;413.0;-8.0;-13.0;;;;;
832;2019-11-14;4801;Philadelphia, PA;Wilmington, NC;413.0;-9.0;-14.0;;;;;
833;2019-11-14;4802;Richmond, VA;Philadelphia, PA;198.0;23.0;12.0;;;;;
834;2019-11-14;4803;Charlotte, NC;Roanoke, VA;155.0;0.0;3.0;;;;;
835;2019-11-14;4803;Roanoke, VA;Charlotte, NC;155.0;4.0;-11.0;;;;;
836;2019-11-14;4804;Philadelphia, PA;Wilmington, NC;413.0;-3.0;-3.0;;;;;
837;2019-11-14;4805;Philadelphia, PA;Salisbury, MD;107.0;-5.0;-2.0;;;;;
838;2019-11-14;4806;Charlotte, NC;Lynchburg, VA;175.0;9.0;16.0;0.0;0.0;7.0;0.0;9.0
839;2019-11-14;4806;Lynchburg, VA;Charlotte, NC;175.0;16.0;16.0;0.0;0.0;0.0;0.0;16.0
840;2019-11-14;4807;Philadelphia, PA;Salisbury, MD;107.0;-5.0;34.0;0.0;0.0;34.0;0.0;0.0
841;2019-11-14;4808;Roanoke, VA;Charlotte, NC;155.0;-2.0;-8.0;;;;;
842;2019-11-14;4809;Philadelphia, PA;Watertown, NY;287.0;-7.0;-7.0;;;;;
843;2019-11-14;4811;Charlottesville, VA;Charlotte, NC;245.0;-6.0;-23.0;;;;;
844;2019-11-14;4812;Burlington, VT;Philadelphia, PA;335.0;-9.0;-16.0;;;;;
845;2019-11-14;4812;Philadelphia, PA;Burlington, VT;335.0;-5.0;-7.0;;;;;
846;2019-11-14;4813;Philadelphia, PA;Richmond, VA;198.0;0.0;8.0;;;;;
847;2019-11-14;4813;Richmond, VA;Philadelphia, PA;198.0;3.0;1.0;;;;;
848;2019-11-14;4814;Mobile, AL;Charlotte, NC;526.0;-6.0;-12.0;;;;;
849;2019-11-14;4815;Rochester, NY;Philadelphia, PA;257.0;-10.0;3.0;;;;;
850;2019-11-14;4816;Charlotte, NC;Evansville, IN;414.0;-7.0;2.0;;;;;
851;2019-11-14;4816;Evansville, IN;Charlotte, NC;414.0;-2.0;-13.0;;;;;
852;2019-11-14;4817;Rochester, NY;Washington, DC;296.0;-7.0;-18.0;;;;;
853;2019-11-14;4818;Boston, MA;Rochester, NY;343.0;-8.0;-11.0;;;;;
854;2019-11-14;4818;Rochester, NY;Boston, MA;343.0;-11.0;-27.0;;;;;
855;2019-11-14;4819;Charlotte, NC;Harrisburg, PA;413.0;-7.0;-23.0;;;;;
856;2019-11-14;4820;Philadelphia, PA;Portland, ME;364.0;-2.0;-11.0;;;;;
857;2019-11-14;4820;Portland, ME;Philadelphia, PA;364.0;-10.0;-3.0;;;;;
858;2019-11-14;4821;Greensboro/High Point, NC;Philadelphia, PA;365.0;-4.0;12.0;;;;;
859;2019-11-14;4822;Newport News/Williamsburg, VA;Philadelphia, PA;201.0;-10.0;-18.0;;;;;
860;2019-11-14;4822;Philadelphia, PA;Newport News/Williamsburg, VA;201.0;-8.0;-6.0;;;;;
861;2019-11-14;4823;Philadelphia, PA;Albany, NY;212.0;-9.0;3.0;;;;;
862;2019-11-14;4825;Manchester, NH;Philadelphia, PA;289.0;-7.0;1.0;;;;;
863;2019-11-14;4827;Charlotte, NC;Roanoke, VA;155.0;-6.0;-13.0;;;;;
864;2019-11-14;4827;Roanoke, VA;Charlotte, NC;155.0;-5.0;2.0;;;;;
865;2019-11-14;4828;Charlotte, NC;Roanoke, VA;155.0;75.0;74.0;0.0;0.0;0.0;0.0;74.0
866;2019-11-14;4828;Roanoke, VA;Charlotte, NC;155.0;70.0;53.0;0.0;0.0;0.0;0.0;53.0
867;2019-11-14;4829;Albany, NY;Philadelphia, PA;212.0;-12.0;-27.0;;;;;
868;2019-11-14;4829;Philadelphia, PA;Albany, NY;212.0;-5.0;-8.0;;;;;
869;2019-11-14;4833;Islip, NY;Philadelphia, PA;130.0;-1.0;-7.0;;;;;
870;2019-11-14;4833;Philadelphia, PA;Islip, NY;130.0;-6.0;-9.0;;;;;
871;2019-11-14;4834;Harrisburg, PA;Philadelphia, PA;84.0;-9.0;-21.0;;;;;
872;2019-11-14;4834;Philadelphia, PA;Harrisburg, PA;84.0;-5.0;-12.0;;;;;
873;2019-11-14;4835;Philadelphia, PA;Newburgh/Poughkeepsie, NY;127.0;-6.0;-8.0;;;;;
874;2019-11-14;4835;Newburgh/Poughkeepsie, NY;Philadelphia, PA;127.0;-11.0;-16.0;;;;;
875;2019-11-14;4836;Philadelphia, PA;Albany, NY;212.0;-6.0;-10.0;;;;;
876;2019-11-14;4837;Hartford, CT;Philadelphia, PA;196.0;-10.0;-6.0;;;;;
877;2019-11-14;4837;Philadelphia, PA;Hartford, CT;196.0;-11.0;-22.0;;;;;
878;2019-11-14;4838;Hartford, CT;Philadelphia, PA;196.0;-9.0;-8.0;;;;;
879;2019-11-14;4838;Philadelphia, PA;Hartford, CT;196.0;-2.0;-4.0;;;;;
880;2019-11-14;4839;Charlotte, NC;Montgomery, AL;372.0;-5.0;-11.0;;;;;
881;2019-11-14;4839;Montgomery, AL;Charlotte, NC;372.0;-11.0;-12.0;;;;;
882;2019-11-14;4840;Wilmington, NC;Philadelphia, PA;413.0;-10.0;-15.0;;;;;
883;2019-11-14;4840;Philadelphia, PA;Wilmington, NC;413.0;-6.0;-17.0;;;;;
884;2019-11-14;4841;Manchester, NH;Philadelphia, PA;289.0;-7.0;-17.0;;;;;
885;2019-11-14;4841;Philadelphia, PA;Manchester, NH;289.0;-7.0;-15.0;;;;;
886;2019-11-14;4842;Philadelphia, PA;Harrisburg, PA;84.0;24.0;41.0;0.0;0.0;17.0;0.0;24.0
887;2019-11-14;4844;Rochester, NY;Boston, MA;343.0;-1.0;-8.0;;;;;
888;2019-11-14;4846;Philadelphia, PA;Roanoke, VA;311.0;-9.0;-18.0;;;;;
889;2019-11-14;4846;Roanoke, VA;Philadelphia, PA;311.0;-10.0;-4.0;;;;;
890;2019-11-14;4847;Columbia, SC;Charlotte, NC;88.0;;;;;;;
891;2019-11-14;4847;Charlotte, NC;Columbia, SC;88.0;147.0;140.0;140.0;0.0;0.0;0.0;0.0
892;2019-11-14;4848;Charlotte, NC;Lynchburg, VA;175.0;-4.0;12.0;;;;;
893;2019-11-14;4848;Lynchburg, VA;Charlotte, NC;175.0;11.0;26.0;0.0;0.0;15.0;0.0;11.0
894;2019-11-14;4850;Philadelphia, PA;Syracuse, NY;228.0;52.0;48.0;0.0;0.0;0.0;0.0;48.0
895;2019-11-14;4850;Syracuse, NY;Philadelphia, PA;228.0;58.0;40.0;8.0;0.0;0.0;0.0;32.0
896;2019-11-14;4851;Salisbury, MD;Philadelphia, PA;107.0;-10.0;-3.0;;;;;
897;2019-11-14;4852;State College, PA;Philadelphia, PA;153.0;-8.0;-12.0;;;;;
898;2019-11-14;4853;Columbia, SC;Charlotte, NC;88.0;;;;;;;
899;2019-11-14;4853;Charlotte, NC;Columbia, SC;88.0;105.0;;;;;;
900;2019-11-14;4855;Charleston, SC;Washington, DC;444.0;16.0;21.0;15.0;0.0;5.0;0.0;1.0
901;2019-11-14;4856;Columbia, SC;Charlotte, NC;88.0;-7.0;-12.0;;;;;
902;2019-11-14;4856;Charlotte, NC;Columbia, SC;88.0;-7.0;-11.0;;;;;
903;2019-11-14;4857;Washington, DC;Manchester, NH;406.0;-6.0;-23.0;;;;;
904;2019-11-14;4857;Manchester, NH;Washington, DC;406.0;-12.0;-17.0;;;;;
905;2019-11-14;4858;Harrisburg, PA;Philadelphia, PA;84.0;-8.0;-12.0;;;;;
906;2019-11-14;4859;Charlotte, NC;Ashland, WV;235.0;-5.0;-10.0;;;;;
907;2019-11-14;4860;Philadelphia, PA;Syracuse, NY;228.0;-5.0;-13.0;;;;;
908;2019-11-14;4861;Baltimore, MD;Philadelphia, PA;90.0;-11.0;-13.0;;;;;
909;2019-11-14;4861;Philadelphia, PA;Baltimore, MD;90.0;-5.0;-20.0;;;;;
910;2019-11-14;4862;Charlotte, NC;Bristol/Johnson City/Kingsport, TN;119.0;-9.0;-3.0;;;;;
911;2019-11-14;4862;Bristol/Johnson City/Kingsport, TN;Charlotte, NC;119.0;2.0;7.0;;;;;
912;2019-11-14;4863;Philadelphia, PA;Richmond, VA;198.0;-10.0;-13.0;;;;;
913;2019-11-14;4863;Richmond, VA;Philadelphia, PA;198.0;-6.0;-5.0;;;;;
914;2019-11-14;4865;Evansville, IN;Charlotte, NC;414.0;-8.0;-8.0;;;;;
915;2019-11-14;4866;Charlottesville, VA;Philadelphia, PA;210.0;-8.0;0.0;;;;;
916;2019-11-14;4867;Philadelphia, PA;Portland, ME;364.0;-3.0;-8.0;;;;;
917;2019-11-14;1524;Newark, NJ;Tampa, FL;997.0;-7.0;3.0;;;;;
918;2019-11-14;4867;Portland, ME;Philadelphia, PA;364.0;-7.0;-3.0;;;;;
919;2019-11-14;4868;Lexington, KY;Charlotte, NC;281.0;-2.0;-16.0;;;;;
920;2019-11-14;4869;Wilmington, NC;Philadelphia, PA;413.0;-5.0;0.0;;;;;
921;2019-11-14;4869;Philadelphia, PA;Wilmington, NC;413.0;-8.0;-9.0;;;;;
922;2019-11-14;4870;Worcester, MA;Philadelphia, PA;241.0;-16.0;-19.0;;;;;
923;2019-11-14;4870;Philadelphia, PA;Worcester, MA;241.0;-11.0;-18.0;;;;;
924;2019-11-14;4871;Bangor, ME;Philadelphia, PA;473.0;-7.0;-3.0;;;;;
925;2019-11-14;4871;Philadelphia, PA;Bangor, ME;473.0;-12.0;-27.0;;;;;
926;2019-11-14;4872;Washington, DC;Charleston, SC;444.0;-10.0;3.0;;;;;
927;2019-11-14;4873;Roanoke, VA;Philadelphia, PA;311.0;-10.0;-25.0;;;;;
928;2019-11-14;4874;Charlotte, NC;Roanoke, VA;155.0;2.0;-5.0;;;;;
929;2019-11-14;4874;Roanoke, VA;Charlotte, NC;155.0;6.0;-10.0;;;;;
930;2019-11-14;4875;Allentown/Bethlehem/Easton, PA;Philadelphia, PA;55.0;-10.0;-14.0;;;;;
931;2019-11-14;4876;Harrisburg, PA;Charlotte, NC;413.0;-3.0;-7.0;;;;;
932;2019-11-14;4877;Philadelphia, PA;Harrisburg, PA;84.0;-8.0;-12.0;;;;;
933;2019-11-14;4878;Philadelphia, PA;Richmond, VA;198.0;-10.0;-2.0;;;;;
934;2019-11-14;4879;Buffalo, NY;Philadelphia, PA;279.0;-6.0;-2.0;;;;;
935;2019-11-14;4879;Philadelphia, PA;Buffalo, NY;279.0;-6.0;-16.0;;;;;
936;2019-11-14;4880;Bristol/Johnson City/Kingsport, TN;Charlotte, NC;119.0;-13.0;-13.0;;;;;
937;2019-11-14;4881;Albany, NY;Washington, DC;318.0;-7.0;-30.0;;;;;
938;2019-11-14;4882;Birmingham, AL;Philadelphia, PA;772.0;37.0;29.0;10.0;0.0;0.0;0.0;19.0
939;2019-11-14;4882;Philadelphia, PA;Birmingham, AL;772.0;0.0;24.0;0.0;0.0;24.0;0.0;0.0
940;2019-11-14;4883;Milwaukee, WI;Philadelphia, PA;690.0;-11.0;-24.0;;;;;
941;2019-11-14;4883;Philadelphia, PA;Milwaukee, WI;690.0;-9.0;-25.0;;;;;
942;2019-11-14;4884;Philadelphia, PA;Rochester, NY;257.0;0.0;-1.0;;;;;
943;2019-11-14;4884;Rochester, NY;Philadelphia, PA;257.0;-1.0;-9.0;;;;;
944;2019-11-14;4885;Philadelphia, PA;Columbia, SC;523.0;-8.0;1.0;;;;;
945;2019-11-14;4886;Philadelphia, PA;Charlottesville, VA;210.0;-6.0;-9.0;;;;;
946;2019-11-14;4888;Salisbury, MD;Charlotte, NC;371.0;-10.0;1.0;;;;;
947;2019-11-14;4889;Harrisburg, PA;Charlotte, NC;413.0;-6.0;-2.0;;;;;
948;2019-11-14;4890;Charlotte, NC;Lexington, KY;281.0;-6.0;-10.0;;;;;
949;2019-11-14;4891;Baltimore, MD;Philadelphia, PA;90.0;-8.0;-14.0;;;;;
950;2019-11-14;4891;Philadelphia, PA;Baltimore, MD;90.0;-3.0;-8.0;;;;;
951;2019-11-14;4892;Washington, DC;Albany, NY;318.0;-6.0;-9.0;;;;;
952;2019-11-14;4893;Boston, MA;Harrisburg, PA;335.0;-9.0;-8.0;;;;;
953;2019-11-14;4893;Harrisburg, PA;Boston, MA;335.0;-11.0;-23.0;;;;;
954;2019-11-14;4894;Syracuse, NY;Philadelphia, PA;228.0;-7.0;-29.0;;;;;
955;2019-11-14;4895;Philadelphia, PA;Rochester, NY;257.0;-8.0;-18.0;;;;;
956;2019-11-14;4896;Charlotte, NC;Harrisburg, PA;413.0;3.0;1.0;;;;;
957;2019-11-14;4897;Charlotte, NC;Bristol/Johnson City/Kingsport, TN;119.0;87.0;72.0;0.0;0.0;0.0;0.0;72.0
958;2019-11-14;4898;Richmond, VA;Philadelphia, PA;198.0;-2.0;-10.0;;;;;
959;2019-11-14;4899;Charlotte, NC;Roanoke, VA;155.0;-5.0;-5.0;;;;;
960;2019-11-14;4899;Roanoke, VA;Charlotte, NC;155.0;-7.0;-19.0;;;;;
961;2019-11-14;4900;Allentown/Bethlehem/Easton, PA;Philadelphia, PA;55.0;28.0;17.0;17.0;0.0;0.0;0.0;0.0
962;2019-11-14;4900;Philadelphia, PA;Allentown/Bethlehem/Easton, PA;55.0;-4.0;-7.0;;;;;
963;2019-11-14;4902;Milwaukee, WI;Philadelphia, PA;690.0;-9.0;-14.0;;;;;
964;2019-11-14;4902;Philadelphia, PA;Milwaukee, WI;690.0;-8.0;-20.0;;;;;
965;2019-11-14;4903;Charlotte, NC;Knoxville, TN;177.0;54.0;50.0;50.0;0.0;0.0;0.0;0.0
966;2019-11-14;4903;Knoxville, TN;Charlotte, NC;177.0;48.0;36.0;0.0;0.0;0.0;0.0;36.0
967;2019-11-14;4904;Philadelphia, PA;Syracuse, NY;228.0;-6.0;-7.0;;;;;
968;2019-11-14;4904;Syracuse, NY;Philadelphia, PA;228.0;-5.0;-18.0;;;;;
969;2019-11-14;4905;Augusta, GA;Charlotte, NC;140.0;-2.0;-2.0;;;;;
970;2019-11-14;4905;Charlotte, NC;Augusta, GA;140.0;-3.0;3.0;;;;;
971;2019-11-14;4906;Charlotte, NC;Charlottesville, VA;245.0;-6.0;-6.0;;;;;
972;2019-11-14;4907;Charlotte, NC;Knoxville, TN;177.0;-4.0;-2.0;;;;;
973;2019-11-14;4907;Knoxville, TN;Charlotte, NC;177.0;-5.0;-16.0;;;;;
974;2019-11-14;4908;Bangor, ME;Philadelphia, PA;473.0;-6.0;12.0;;;;;
975;2019-11-14;4909;Fort Wayne, IN;Philadelphia, PA;530.0;-8.0;0.0;;;;;
976;2019-11-14;1568;San Francisco, CA;Santa Barbara, CA;262.0;-6.0;-10.0;;;;;
977;2019-11-14;1564;Boston, MA;Chicago, IL;867.0;-4.0;-19.0;;;;;
978;2019-11-14;1561;Houston, TX;San Francisco, CA;1635.0;12.0;5.0;;;;;
979;2019-11-14;1557;Kahului, HI;San Francisco, CA;2338.0;-1.0;-3.0;;;;;
980;2019-11-14;1555;San Jose, CA;Denver, CO;948.0;-4.0;-25.0;;;;;
981;2019-11-14;1554;Washington, DC;San Francisco, CA;2442.0;-1.0;32.0;0.0;0.0;32.0;0.0;0.0
982;2019-11-14;1554;San Francisco, CA;Atlanta, GA;2139.0;11.0;9.0;;;;;
983;2019-11-14;1552;Newark, NJ;West Palm Beach/Palm Beach, FL;1023.0;-5.0;-16.0;;;;;
984;2019-11-14;1552;Phoenix, AZ;Newark, NJ;2133.0;-6.0;-16.0;;;;;
985;2019-11-14;1551;Boston, MA;Newark, NJ;200.0;-2.0;10.0;;;;;
986;2019-11-14;1548;San Francisco, CA;Phoenix, AZ;651.0;-5.0;-10.0;;;;;
987;2019-11-14;1546;Orlando, FL;Chicago, IL;1005.0;-6.0;-8.0;;;;;
988;2019-11-14;1545;San Diego, CA;San Francisco, CA;447.0;-6.0;16.0;0.0;0.0;16.0;0.0;0.0
989;2019-11-14;1544;Philadelphia, PA;Chicago, IL;678.0;-6.0;-7.0;;;;;
990;2019-11-14;1542;Seattle, WA;San Francisco, CA;679.0;98.0;84.0;0.0;0.0;0.0;0.0;84.0
991;2019-11-14;1538;Newark, NJ;West Palm Beach/Palm Beach, FL;1023.0;10.0;28.0;6.0;0.0;18.0;0.0;4.0
992;2019-11-14;1537;Las Vegas, NV;Newark, NJ;2227.0;-16.0;30.0;0.0;0.0;30.0;0.0;0.0
993;2019-11-14;1536;Denver, CO;Des Moines, IA;589.0;-5.0;-5.0;;;;;
994;2019-11-14;1534;Newark, NJ;Houston, TX;1400.0;14.0;16.0;14.0;0.0;2.0;0.0;0.0
995;2019-11-14;1534;Fort Myers, FL;Newark, NJ;1068.0;-10.0;-18.0;;;;;
996;2019-11-14;1533;St. Louis, MO;Chicago, IL;258.0;-3.0;4.0;;;;;
997;2019-11-14;1530;Cleveland, OH;Houston, TX;1091.0;5.0;-9.0;;;;;
998;2019-11-14;1530;Denver, CO;Cleveland, OH;1201.0;-3.0;-7.0;;;;;
999;2019-11-14;1528;Houston, TX;Baltimore, MD;1235.0;-4.0;-20.0;;;;;
